OrderID,CustomerID,OrderDate,OrderAmount
ORD12940,322,2023-08-04,496.85
ORD12941,662,2025-07-08,677.36
ORD12942,682,2024-02-12,953.63
ORD12943,643,2023-11-28,897.9
ORD12944,172,2024-08-27,150.34
ORD12945,709,2024-09-05,568.64
ORD12946,343,2025-01-27,523.56
ORD12947,497,2024-05-22,585.38
ORD12948,29,2023-09-20,844.18
ORD12949,190,2024-11-15,729.31
ORD12950,941,2023-09-11,791.44
ORD12951,194,2023-11-03,671.22
ORD12952,658,2023-09-28,676.01
ORD12953,353,2023-12-02,609.52
ORD12954,680,2025-06-08,307.75
ORD12955,766,2024-08-22,570.77
ORD12956,236,2024-05-15,304.01
ORD12957,718,2024-09-14,375.95
ORD12958,854,2024-01-23,267.36
ORD12959,570,2023-12-01,528.52
ORD12960,747,2024-06-05,993.82
ORD12961,314,2024-10-05,808.11
ORD12962,426,2024-07-07,169.37
ORD12963,836,2025-04-29,332.14
ORD12964,204,2025-05-31,209.47
ORD12965,680,2024-03-30,393.22
ORD12966,979,2024-04-10,443.15
ORD12967,729,2024-11-12,942.9
ORD12968,24,2025-05-12,169.37
ORD12969,78,2023-09-17,100.07
ORD12970,654,2023-10-23,381.43
ORD12971,188,2025-02-01,272.79
ORD12972,762,2023-08-06,838.01
ORD12973,804,2024-12-28,317.45
ORD12974,592,2025-02-08,909.92
ORD12975,766,2024-07-07,514.23
ORD12976,19,2024-02-17,292.3
ORD12977,956,2024-06-19,985.28
ORD12978,254,2024-04-06,948.69
ORD12979,988,2024-04-14,186.67
ORD12980,156,2023-11-19,599.57
ORD12981,537,2024-12-25,585.67
ORD12982,91,2024-02-25,805.68
ORD12983,720,2024-04-20,908.45
ORD12984,598,2024-01-05,783.25
ORD12985,929,2024-08-11,541.4
ORD12986,516,2025-01-23,17.55
ORD12987,994,2024-02-08,403.12
ORD12988,448,2024-02-19,777.79
ORD12989,443,2023-09-14,622.68
ORD12990,823,2024-02-16,319.71
ORD12991,414,2023-09-13,767.2
ORD12992,215,2025-03-16,882.12
ORD12993,856,2024-03-02,114.79
ORD12994,323,2024-06-04,360.82
ORD12995,635,2023-09-03,573.11
ORD12996,902,2024-09-17,255.11
ORD12997,158,2025-05-09,155.18
ORD12998,395,2024-01-22,687.37
ORD12999,45,2025-05-19,304.81
ORD13000,909,2025-04-17,850.13
ORD13001,439,2024-09-14,737.93
ORD13002,355,2024-09-16,844.82
ORD13003,429,2024-07-19,120.12
ORD13004,917,2025-06-20,855.91
ORD13005,319,2024-11-06,604.86
ORD13006,991,2024-02-19,265.95
ORD13007,152,2023-10-06,647.42
ORD13008,625,2023-07-28,82.64
ORD13009,173,2024-05-11,133.45
ORD13010,480,2025-03-13,560.39
ORD13011,835,2024-10-03,474.61
ORD13012,528,2023-08-07,871.47
ORD13013,951,2024-10-23,720.67
ORD13014,327,2025-03-01,148.81
ORD13015,818,2023-10-05,670.8
ORD13016,777,2025-03-06,570.72
ORD13017,349,2025-01-03,780.81
ORD13018,290,2025-01-18,880.75
ORD13019,572,2025-04-07,114.72
ORD13020,94,2024-05-02,338.97
ORD13021,269,2024-07-23,115.43
ORD13022,152,2023-09-14,720.33
ORD13023,660,2024-08-24,403.43
ORD13024,146,2025-05-31,215.81
ORD13025,987,2024-01-18,611.81
ORD13026,326,2023-08-13,180.17
ORD13027,464,2023-11-03,401.39
ORD13028,976,2023-07-19,41.72
ORD13029,814,2024-06-17,80.88
ORD13030,745,2023-08-10,885.05
ORD13031,4,2024-09-21,534.85
ORD13032,322,2024-03-03,978.88
ORD13033,379,2024-07-25,840.94
ORD13034,682,2023-12-18,362.81
ORD13035,776,2025-03-16,111.56
ORD13036,399,2024-07-13,914.66
ORD13037,668,2025-05-22,851.82
ORD13038,659,2024-02-16,922.45
ORD13039,409,2024-06-03,215.2
ORD13040,930,2023-09-09,599.08
ORD13041,466,2024-06-20,356.28
ORD13042,514,2024-04-08,596.69
ORD13043,301,2024-04-09,474.9
ORD13044,84,2024-07-02,999.44
ORD13045,750,2023-07-30,186.27
ORD13046,178,2024-09-29,466.18
ORD13047,448,2024-05-07,746.23
ORD13048,242,2025-05-20,621.01
ORD13049,663,2025-03-10,453.04
ORD13050,974,2024-03-16,841.51
ORD13051,150,2023-11-07,714.51
ORD13052,327,2023-09-07,920.66
ORD13053,679,2025-02-20,201.13
ORD13054,520,2025-06-11,901.69
ORD13055,818,2023-11-19,618.08
ORD13056,375,2025-05-10,107.13
ORD13057,709,2023-11-06,95.06
ORD13058,656,2024-01-07,362.73
ORD13059,907,2025-05-09,836.56
ORD13060,557,2024-12-27,259.23
ORD13061,112,2025-06-04,258.93
ORD13062,994,2025-05-07,911.38
ORD13063,26,2025-06-04,966.02
ORD13064,691,2024-09-17,461.11
ORD13065,572,2024-10-29,60.73
ORD13066,934,2024-10-06,949.83
ORD13067,184,2023-12-12,625.44
ORD13068,924,2024-11-27,974.92
ORD13069,119,2024-07-08,63.57
ORD13070,148,2024-05-30,340.53
ORD13071,220,2023-07-27,837.45
ORD13072,167,2023-12-13,518.8
ORD13073,899,2024-12-27,902.41
ORD13074,317,2024-05-29,653.89
ORD13075,409,2023-10-10,100.67
ORD13076,624,2025-06-08,972.15
ORD13077,650,2024-04-05,357.1
ORD13078,940,2025-06-28,509.07
ORD13079,584,2024-01-30,505.49
ORD13080,937,2024-11-22,686.03
ORD13081,588,2025-03-04,683.91
ORD13082,958,2024-11-27,439.15
ORD13083,333,2024-06-05,70.97
ORD13084,651,2024-05-22,619.79
ORD13085,202,2023-12-06,844.14
ORD13086,41,2024-07-07,158.95
ORD13087,957,2024-03-30,461.19
ORD13088,737,2023-09-03,714.82
ORD13089,283,2023-10-12,936.93
ORD13090,309,2024-05-26,716.88
ORD13091,940,2024-06-04,869.4
ORD13092,832,2025-06-21,954.29
ORD13093,302,2024-02-23,793.18
ORD13094,893,2023-11-11,386.89
ORD13095,981,2024-06-12,149.78
ORD13096,757,2023-08-31,600.97
ORD13097,395,2023-10-09,263.01
ORD13098,861,2025-04-03,27.15
ORD13099,357,2024-01-13,240.62
ORD13100,428,2024-11-22,926.69
ORD13101,457,2024-06-27,704.17
ORD13102,772,2024-11-17,14.89
ORD13103,833,2024-12-26,677.77
ORD13104,703,2024-07-01,848.72
ORD13105,701,2025-01-15,209.99
ORD13106,942,2025-06-04,273.55
ORD13107,864,2024-08-29,937.62
ORD13108,538,2023-11-29,120.44
ORD13109,508,2024-06-29,233.74
ORD13110,656,2024-01-03,636.49
ORD13111,446,2025-02-22,345.15
ORD13112,299,2023-09-25,826.82
ORD13113,376,2024-06-27,597.91
ORD13114,41,2025-04-05,175.77
ORD13115,122,2024-01-17,557.67
ORD13116,59,2024-11-06,45.13
ORD13117,586,2024-08-08,804.75
ORD13118,852,2023-11-21,340.96
ORD13119,463,2024-07-09,444.65
ORD13120,585,2024-07-02,870.27
ORD13121,19,2024-02-04,665.06
ORD13122,681,2023-10-06,199.56
ORD13123,369,2025-04-23,475.75
ORD13124,271,2023-08-03,926.29
ORD13125,442,2024-10-17,245.73
ORD13126,316,2025-07-17,14.1
ORD13127,331,2025-04-22,700.8
ORD13128,756,2025-04-18,490.99
ORD13129,624,2023-10-23,117.62
ORD13130,912,2024-05-26,979.29
ORD13131,260,2025-02-24,890.08
ORD13132,552,2023-08-18,639.06
ORD13133,4,2025-04-11,275.49
ORD13134,673,2024-09-10,909.1
ORD13135,698,2025-05-17,426.04
ORD13136,576,2024-08-01,468.61
ORD13137,606,2023-09-16,656.3
ORD13138,433,2024-01-04,391.81
ORD13139,329,2024-12-30,847.87
ORD13140,43,2024-09-11,847.24
ORD13141,324,2023-09-13,464.46
ORD13142,474,2023-12-16,321.89
ORD13143,956,2024-07-24,364.19
ORD13144,891,2023-07-30,259.06
ORD13145,221,2025-01-11,441.01
ORD13146,97,2024-05-20,370.21
ORD13147,482,2024-10-25,756.45
ORD13148,340,2023-09-10,90.16
ORD13149,646,2024-04-07,365.55
ORD13150,501,2023-08-26,517.44
ORD13151,275,2023-12-24,290.94
ORD13152,471,2023-11-17,272.82
ORD13153,910,2024-08-29,878.66
ORD13154,393,2024-01-22,348.18
ORD13155,916,2024-09-09,580.92
ORD13156,110,2024-11-26,203.74
ORD13157,505,2025-02-12,539.5
ORD13158,87,2024-02-14,519.92
ORD13159,285,2023-09-19,535.32
ORD13160,907,2023-07-21,529.28
ORD13161,390,2025-07-01,736.94
ORD13162,956,2024-01-02,610.12
ORD13163,705,2024-12-20,980.9
ORD13164,773,2024-03-03,383.03
ORD13165,40,2025-07-05,175.01
ORD13166,428,2024-10-05,563.16
ORD13167,487,2024-11-25,717.95
ORD13168,773,2024-02-25,34.15
ORD13169,354,2025-05-30,986.98
ORD13170,588,2024-10-25,287.6
ORD13171,821,2024-12-02,374.85
ORD13172,790,2024-02-15,911.27
ORD13173,939,2024-10-15,12.54
ORD13174,328,2024-07-20,630.44
ORD13175,71,2023-07-30,89.67
ORD13176,91,2024-02-17,611.37
ORD13177,508,2023-11-23,569.48
ORD13178,622,2023-08-02,25.11
ORD13179,280,2023-07-23,625.92
ORD13180,26,2024-09-29,144.31
ORD13181,956,2025-01-25,454.0
ORD13182,290,2025-06-17,342.52
ORD13183,300,2024-10-20,976.08
ORD13184,472,2023-12-13,588.33
ORD13185,437,2023-10-25,885.48
ORD13186,85,2024-10-16,470.08
ORD13187,262,2023-08-20,471.85
ORD13188,201,2023-12-27,985.17
ORD13189,145,2024-02-03,76.8
ORD13190,951,2025-03-28,376.51
ORD13191,947,2024-11-22,605.29
ORD13192,408,2023-07-23,891.33
ORD13193,215,2025-05-31,64.71
ORD13194,413,2024-08-10,370.75
ORD13195,84,2024-02-27,986.48
ORD13196,515,2024-09-29,887.22
ORD13197,319,2025-01-16,64.09
ORD13198,332,2024-01-14,472.0
ORD13199,830,2025-07-02,928.56
ORD13200,563,2025-06-13,229.79
ORD13201,874,2024-12-05,239.57
ORD13202,450,2024-12-20,136.87
ORD13203,173,2025-03-29,621.57
ORD13204,728,2024-10-07,326.61
ORD13205,36,2024-10-17,940.28
ORD13206,722,2024-09-06,21.97
ORD13207,690,2023-09-11,261.67
ORD13208,584,2024-03-24,80.99
ORD13209,990,2024-04-23,791.97
ORD13210,237,2025-05-15,792.36
ORD13211,571,2024-10-24,735.21
ORD13212,441,2025-04-07,870.81
ORD13213,900,2024-12-27,516.47
ORD13214,903,2024-02-16,170.46
ORD13215,22,2024-08-04,801.74
ORD13216,295,2024-11-23,150.05
ORD13217,375,2024-02-07,31.34
ORD13218,749,2024-05-17,858.71
ORD13219,831,2024-01-27,280.03
ORD13220,606,2024-03-06,886.58
ORD13221,968,2023-09-05,465.63
ORD13222,187,2024-11-18,172.07
ORD13223,573,2023-12-28,265.36
ORD13224,992,2024-03-04,323.6
ORD13225,811,2025-05-07,856.43
ORD13226,532,2025-01-19,109.23
ORD13227,228,2024-11-29,290.05
ORD13228,106,2023-12-15,719.29
ORD13229,122,2025-06-22,702.93
ORD13230,212,2024-01-11,14.66
ORD13231,6,2024-07-10,537.63
ORD13232,306,2023-10-08,616.84
ORD13233,828,2023-10-29,156.68
ORD13234,367,2024-01-28,661.21
ORD13235,560,2024-01-10,340.73
ORD13236,919,2023-07-26,911.13
ORD13237,641,2024-11-01,112.46
ORD13238,842,2023-09-16,904.94
ORD13239,770,2024-06-17,694.6
ORD13240,900,2024-07-04,551.44
ORD13241,770,2024-08-31,347.56
ORD13242,690,2024-01-05,91.69
ORD13243,262,2024-05-02,23.88
ORD13244,209,2024-08-30,647.69
ORD13245,599,2024-10-21,761.13
ORD13246,263,2024-12-09,467.85
ORD13247,316,2024-10-27,228.68
ORD13248,684,2025-01-10,942.56
ORD13249,927,2024-07-04,131.85
ORD13250,804,2023-10-21,96.49
ORD13251,758,2024-01-22,570.76
ORD13252,786,2024-10-24,761.96
ORD13253,70,2024-07-18,672.39
ORD13254,815,2024-03-17,600.6
ORD13255,512,2023-12-10,841.97
ORD13256,530,2024-07-11,999.42
ORD13257,442,2025-06-11,964.93
ORD13258,234,2023-09-07,34.21
ORD13259,662,2024-11-06,522.67
ORD13260,187,2024-07-20,301.76
ORD13261,267,2024-08-28,552.33
ORD13262,159,2025-06-30,694.38
ORD13263,99,2023-09-29,648.77
ORD13264,219,2024-08-20,39.06
ORD13265,728,2024-01-07,551.91
ORD13266,854,2024-04-10,220.4
ORD13267,385,2024-11-28,724.12
ORD13268,377,2024-04-12,888.52
ORD13269,238,2024-07-24,77.91
ORD13270,720,2025-05-14,674.0
ORD13271,25,2023-12-24,54.1
ORD13272,395,2023-09-20,81.42
ORD13273,510,2024-04-20,257.55
ORD13274,213,2024-03-27,194.1
ORD13275,140,2024-12-05,556.18
ORD13276,652,2024-07-19,295.85
ORD13277,409,2024-11-05,15.55
ORD13278,439,2025-06-18,715.46
ORD13279,944,2025-07-13,357.86
ORD13280,524,2024-05-11,479.12
ORD13281,485,2024-06-18,655.15
ORD13282,297,2024-03-22,626.84
ORD13283,337,2024-03-30,908.24
ORD13284,239,2025-01-17,44.16
ORD13285,195,2023-11-12,583.69
ORD13286,517,2024-07-23,348.28
ORD13287,176,2024-04-24,280.48
ORD13288,905,2023-12-10,942.64
ORD13289,306,2023-08-13,65.7
ORD13290,945,2024-06-21,452.42
ORD13291,587,2024-06-09,326.87
ORD13292,871,2024-09-08,933.71
ORD13293,523,2024-11-06,371.36
ORD13294,821,2025-05-18,337.84
ORD13295,791,2024-12-04,923.23
ORD13296,112,2024-10-02,46.05
ORD13297,579,2024-06-22,35.83
ORD13298,893,2025-02-24,538.37
ORD13299,440,2025-01-21,956.29
ORD13300,542,2025-01-31,509.75
ORD13301,591,2023-12-03,710.51
ORD13302,200,2024-05-14,286.56
ORD13303,817,2025-06-09,323.54
ORD13304,539,2024-10-19,878.04
ORD13305,414,2023-11-23,324.77
ORD13306,275,2023-09-29,300.13
ORD13307,615,2024-10-19,283.57
ORD13308,72,2024-09-21,43.83
ORD13309,904,2024-02-19,444.61
ORD13310,164,2025-05-18,309.65
ORD13311,797,2025-05-30,418.93
ORD13312,105,2023-09-24,692.13
ORD13313,138,2024-05-18,629.99
ORD13314,59,2024-08-07,182.02
ORD13315,745,2024-10-06,619.76
ORD13316,386,2025-04-19,145.44
ORD13317,598,2024-05-01,390.58
ORD13318,746,2023-10-22,921.85
ORD13319,311,2025-04-18,810.69
ORD13320,572,2025-01-07,859.42
ORD13321,334,2023-08-02,585.55
ORD13322,283,2023-09-15,55.32
ORD13323,54,2025-05-03,261.04
ORD13324,578,2023-07-30,234.35
ORD13325,728,2023-12-30,208.3
ORD13326,641,2024-09-09,84.17
ORD13327,102,2024-09-26,104.14
ORD13328,684,2023-11-07,457.91
ORD13329,932,2024-03-04,517.04
ORD13330,582,2024-11-26,130.73
ORD13331,132,2024-10-19,994.2
ORD13332,475,2024-11-04,991.5
ORD13333,471,2024-06-24,803.75
ORD13334,795,2024-10-20,582.2
ORD13335,247,2025-04-20,492.06
ORD13336,188,2024-11-05,380.91
ORD13337,644,2025-02-22,600.81
ORD13338,609,2025-01-02,137.97
ORD13339,476,2024-03-14,446.08
ORD13340,785,2024-01-11,606.47
ORD13341,13,2025-01-16,390.7
ORD13342,925,2024-11-28,650.62
ORD13343,31,2024-08-15,743.06
ORD13344,864,2025-04-30,879.51
ORD13345,254,2025-06-08,410.75
ORD13346,909,2024-05-27,974.71
ORD13347,134,2025-04-06,869.08
ORD13348,487,2025-02-14,171.89
ORD13349,101,2024-05-06,230.5
ORD13350,345,2024-02-02,813.28
ORD13351,638,2025-05-10,132.04
ORD13352,258,2024-05-02,65.95
ORD13353,290,2024-11-23,544.67
ORD13354,391,2024-10-30,329.49
ORD13355,192,2024-09-17,793.5
ORD13356,869,2025-07-01,779.65
ORD13357,719,2024-10-03,471.64
ORD13358,100,2023-07-20,27.71
ORD13359,572,2024-11-29,130.72
ORD13360,431,2024-02-29,93.04
ORD13361,244,2024-01-27,298.6
ORD13362,257,2025-05-27,208.14
ORD13363,250,2024-11-26,435.51
ORD13364,585,2024-12-05,33.85
ORD13365,187,2023-12-13,675.01
ORD13366,734,2025-06-20,119.44
ORD13367,857,2025-03-02,932.76
ORD13368,684,2023-08-25,497.9
ORD13369,248,2025-05-18,261.11
ORD13370,381,2023-12-14,514.26
ORD13371,177,2023-09-26,957.58
ORD13372,237,2023-12-24,787.43
ORD13373,308,2023-09-21,283.26
ORD13374,597,2023-08-03,829.68
ORD13375,698,2024-12-02,315.14
ORD13376,173,2023-08-06,234.88
ORD13377,257,2024-09-03,321.37
ORD13378,245,2024-07-23,503.18
ORD13379,94,2025-03-15,651.59
ORD13380,716,2024-12-01,10.06
ORD13381,393,2024-05-15,611.2
ORD13382,785,2024-06-08,243.28
ORD13383,206,2025-05-11,943.38
ORD13384,967,2024-09-26,947.66
ORD13385,592,2024-03-21,429.19
ORD13386,65,2025-06-24,301.98
ORD13387,242,2024-06-05,650.85
ORD13388,698,2023-12-11,542.04
ORD13389,491,2024-01-03,359.7
ORD13390,525,2024-07-17,260.84
ORD13391,465,2024-05-21,453.77
ORD13392,244,2024-10-20,71.81
ORD13393,293,2025-02-25,951.87
ORD13394,901,2024-03-18,188.09
ORD13395,58,2023-11-07,883.33
ORD13396,178,2023-10-09,570.31
ORD13397,899,2023-11-01,220.3
ORD13398,834,2024-11-22,191.42
ORD13399,941,2023-12-30,271.28
ORD13400,918,2024-05-22,684.14
ORD13401,860,2023-12-04,118.6
ORD13402,101,2023-10-04,862.42
ORD13403,119,2025-01-06,421.24
ORD13404,282,2024-01-25,484.98
ORD13405,410,2025-03-19,98.76
ORD13406,313,2024-08-13,114.86
ORD13407,848,2025-05-29,543.89
ORD13408,85,2024-07-13,166.94
ORD13409,705,2024-02-05,419.59
ORD13410,9,2025-07-06,854.35
ORD13411,174,2024-01-02,790.64
ORD13412,387,2024-02-18,280.43
ORD13413,176,2023-09-21,370.24
ORD13414,873,2024-05-26,488.68
ORD13415,324,2024-06-15,562.97
ORD13416,379,2024-10-25,233.2
ORD13417,366,2024-10-28,119.13
ORD13418,213,2023-08-23,894.45
ORD13419,829,2024-02-23,329.73
ORD13420,404,2024-03-20,958.28
ORD13421,643,2024-10-23,538.75
ORD13422,164,2023-08-15,383.9
ORD13423,740,2023-10-08,357.42
ORD13424,935,2024-07-04,526.25
ORD13425,771,2024-07-14,854.86
ORD13426,398,2024-09-26,765.05
ORD13427,721,2024-02-22,648.45
ORD13428,595,2025-04-10,816.22
ORD13429,701,2024-09-03,61.08
ORD13430,960,2024-10-03,759.43
ORD13431,603,2024-11-19,414.15
ORD13432,143,2024-09-14,893.98
ORD13433,753,2024-12-04,808.25
ORD13434,341,2024-10-29,814.26
ORD13435,778,2024-01-01,704.95
ORD13436,890,2024-09-21,94.95
ORD13437,523,2024-05-29,502.41
ORD13438,44,2024-05-30,12.64
ORD13439,296,2025-01-18,251.81
ORD13440,235,2023-11-12,489.73
ORD13441,108,2024-07-26,279.15
ORD13442,187,2025-05-20,507.41
ORD13443,321,2025-03-14,627.25
ORD13444,803,2024-02-01,345.87
ORD13445,306,2025-04-23,760.75
ORD13446,287,2024-12-26,57.75
ORD13447,730,2025-05-18,276.53
ORD13448,388,2024-05-02,294.9
ORD13449,469,2023-10-03,259.44
ORD13450,297,2023-09-23,275.62
ORD13451,38,2024-10-22,569.01
ORD13452,719,2024-03-09,508.02
ORD13453,844,2023-10-14,996.63
ORD13454,10,2023-12-13,344.42
ORD13455,580,2025-01-26,637.78
ORD13456,585,2025-07-07,882.76
ORD13457,760,2024-11-17,160.49
ORD13458,422,2025-07-07,926.95
ORD13459,717,2024-12-24,271.42
ORD13460,809,2023-09-08,214.01
ORD13461,305,2025-06-30,758.77
ORD13462,257,2024-08-05,217.35
ORD13463,733,2023-08-13,370.96
ORD13464,607,2023-10-10,520.82
ORD13465,668,2025-04-24,960.96
ORD13466,405,2024-12-31,772.79
ORD13467,240,2023-08-16,973.6
ORD13468,139,2025-05-06,908.86
ORD13469,820,2024-07-26,976.8
ORD13470,741,2024-03-25,899.29
ORD13471,278,2024-05-14,683.55
ORD13472,472,2024-09-29,639.65
ORD13473,866,2025-05-06,143.21
ORD13474,410,2023-11-14,144.83
ORD13475,322,2023-12-23,509.39
ORD13476,275,2025-03-14,261.78
ORD13477,522,2024-07-22,145.53
ORD13478,972,2024-09-04,142.46
ORD13479,595,2024-04-29,945.36
ORD13480,920,2024-08-11,167.69
ORD13481,991,2023-07-31,324.34
ORD13482,442,2024-11-24,365.52
ORD13483,40,2024-07-02,823.03
ORD13484,770,2024-01-22,699.62
ORD13485,564,2024-12-02,943.62
ORD13486,252,2024-10-16,468.82
ORD13487,891,2025-04-03,145.16
ORD13488,966,2024-03-23,251.94
ORD13489,861,2023-09-10,966.77
ORD13490,792,2025-02-01,943.66
ORD13491,870,2024-10-07,353.23
ORD13492,840,2024-09-26,837.84
ORD13493,883,2024-07-06,168.06
ORD13494,814,2024-01-27,655.86
ORD13495,217,2024-05-25,351.62
ORD13496,711,2025-03-18,735.01
ORD13497,893,2024-08-16,897.0
ORD13498,941,2024-01-04,314.07
ORD13499,893,2025-05-15,319.98
ORD13500,68,2024-04-01,898.83
ORD13501,632,2023-10-12,977.57
ORD13502,419,2024-07-27,166.65
ORD13503,656,2023-12-19,462.73
ORD13504,690,2024-09-28,852.41
ORD13505,805,2024-04-10,480.31
ORD13506,953,2023-10-02,463.85
ORD13507,799,2024-10-22,240.92
ORD13508,38,2024-09-07,153.05
ORD13509,579,2024-08-11,470.39
ORD13510,167,2024-01-15,106.83
ORD13511,887,2024-11-06,107.94
ORD13512,44,2025-01-10,610.29
ORD13513,320,2024-05-17,690.56
ORD13514,879,2024-07-21,332.03
ORD13515,789,2023-10-28,186.73
ORD13516,445,2024-10-17,702.79
ORD13517,848,2024-06-24,199.55
ORD13518,420,2024-03-18,572.77
ORD13519,917,2023-07-22,564.26
ORD13520,843,2025-05-20,296.08
ORD13521,163,2024-07-26,235.74
ORD13522,831,2024-10-09,362.62
ORD13523,992,2024-01-01,909.31
ORD13524,596,2024-08-22,136.11
ORD13525,410,2023-09-25,231.93
ORD13526,546,2024-11-15,226.21
ORD13527,757,2025-04-25,739.27
ORD13528,821,2024-07-20,513.06
ORD13529,54,2024-01-27,612.9
ORD13530,149,2023-08-19,63.3
ORD13531,680,2025-04-26,355.03
ORD13532,551,2024-01-04,191.91
ORD13533,997,2025-03-04,66.62
ORD13534,532,2025-07-09,316.56
ORD13535,820,2024-12-08,818.6
ORD13536,93,2024-03-05,412.76
ORD13537,979,2024-11-22,171.44
ORD13538,796,2025-03-13,91.89
ORD13539,152,2023-12-21,446.32
ORD13540,423,2024-01-20,36.97
ORD13541,527,2025-07-13,456.46
ORD13542,103,2024-04-27,791.02
ORD13543,127,2024-03-01,176.86
ORD13544,509,2025-04-08,204.85
ORD13545,15,2023-11-19,989.34
ORD13546,585,2025-02-15,678.95
ORD13547,618,2025-04-16,417.5
ORD13548,465,2025-06-17,205.41
ORD13549,795,2025-01-25,265.98
ORD13550,70,2024-03-30,184.04
ORD13551,423,2024-09-10,882.5
ORD13552,499,2025-04-05,740.91
ORD13553,237,2024-03-28,662.9
ORD13554,687,2024-07-12,387.05
ORD13555,276,2025-02-08,60.15
ORD13556,999,2023-11-12,144.19
ORD13557,591,2023-10-16,468.55
ORD13558,964,2023-11-03,446.36
ORD13559,872,2024-01-27,843.14
ORD13560,215,2025-03-30,464.23
ORD13561,769,2023-11-19,758.1
ORD13562,381,2024-09-27,336.12
ORD13563,138,2023-09-12,289.48
ORD13564,28,2024-11-20,756.77
ORD13565,613,2024-11-28,370.46
ORD13566,548,2024-09-16,703.21
ORD13567,653,2024-03-28,897.46
ORD13568,35,2024-01-11,245.67
ORD13569,103,2025-06-21,128.65
ORD13570,158,2024-03-27,140.42
ORD13571,846,2025-05-17,66.06
ORD13572,327,2025-04-01,781.79
ORD13573,542,2025-06-09,887.23
ORD13574,901,2025-01-18,838.88
ORD13575,932,2023-12-04,354.95
ORD13576,57,2025-02-16,367.58
ORD13577,787,2025-02-06,607.98
ORD13578,714,2024-08-20,570.72
ORD13579,901,2025-03-04,667.76
ORD13580,89,2024-12-09,529.37
ORD13581,600,2024-04-18,321.1
ORD13582,715,2025-02-23,855.76
ORD13583,664,2024-07-04,316.7
ORD13584,601,2023-10-29,99.31
ORD13585,278,2023-09-27,177.75
ORD13586,35,2025-06-02,946.54
ORD13587,606,2025-07-04,307.73
ORD13588,675,2024-07-16,756.23
ORD13589,517,2024-04-22,167.01
ORD13590,248,2025-01-04,524.92
ORD13591,158,2025-01-29,952.06
ORD13592,162,2025-06-20,715.63
ORD13593,329,2025-07-09,536.61
ORD13594,521,2025-05-04,556.3
ORD13595,368,2024-12-27,241.44
ORD13596,721,2025-05-14,447.44
ORD13597,21,2025-06-30,572.69
ORD13598,435,2024-03-16,53.73
ORD13599,28,2025-02-11,610.47
ORD13600,5,2024-04-16,652.11
ORD13601,209,2025-06-05,550.84
ORD13602,567,2025-05-16,844.69
ORD13603,946,2025-05-06,985.83
ORD13604,112,2024-04-13,740.99
ORD13605,691,2024-06-21,831.96
ORD13606,580,2025-01-18,53.58
ORD13607,3,2025-05-26,142.25
ORD13608,853,2024-02-07,205.26
ORD13609,935,2025-01-18,273.88
ORD13610,318,2025-01-10,775.22
ORD13611,935,2023-09-23,200.65
ORD13612,652,2024-11-09,514.82
ORD13613,218,2025-03-24,965.13
ORD13614,672,2024-11-27,484.81
ORD13615,233,2023-08-09,167.71
ORD13616,512,2023-08-14,824.03
ORD13617,335,2024-11-27,493.84
ORD13618,940,2024-03-20,754.09
ORD13619,351,2024-08-07,428.53
ORD13620,165,2023-11-25,429.77
ORD13621,848,2023-08-27,40.27
ORD13622,993,2024-12-09,866.84
ORD13623,234,2024-07-30,957.31
ORD13624,546,2024-10-26,391.87
ORD13625,722,2024-07-23,983.04
ORD13626,279,2024-01-23,190.62
ORD13627,832,2023-08-26,686.7
ORD13628,885,2023-10-01,764.76
ORD13629,767,2023-10-20,992.26
ORD13630,572,2024-12-13,964.55
ORD13631,343,2024-06-21,250.63
ORD13632,995,2024-12-15,678.62
ORD13633,247,2024-12-10,367.68
ORD13634,966,2024-07-24,279.77
ORD13635,762,2024-10-22,824.85
ORD13636,745,2024-11-13,524.63
ORD13637,264,2025-04-17,735.99
ORD13638,340,2024-06-18,760.31
ORD13639,557,2025-04-19,188.26
ORD13640,230,2025-01-09,791.7
ORD13641,806,2024-07-14,265.89
ORD13642,628,2024-10-16,77.31
ORD13643,672,2024-01-04,703.12
ORD13644,766,2024-05-25,325.84
ORD13645,118,2024-02-29,112.25
ORD13646,691,2023-11-15,627.47
ORD13647,642,2025-04-28,605.99
ORD13648,172,2024-06-18,13.51
ORD13649,376,2024-10-10,956.26
ORD13650,868,2025-07-15,172.02
ORD13651,55,2024-09-19,479.03
ORD13652,937,2023-12-29,974.34
ORD13653,940,2024-03-22,28.55
ORD13654,176,2023-08-14,207.85
ORD13655,347,2025-07-15,620.4
ORD13656,76,2024-08-31,116.28
ORD13657,921,2025-02-28,451.86
ORD13658,661,2024-02-04,185.45
ORD13659,928,2025-02-08,208.9
ORD13660,228,2024-11-30,480.33
ORD13661,490,2024-04-29,641.93
ORD13662,296,2024-04-23,634.28
ORD13663,414,2024-04-22,434.33
ORD13664,518,2024-11-29,373.3
ORD13665,431,2023-08-08,800.38
ORD13666,213,2025-06-08,621.78
ORD13667,445,2024-08-16,336.24
ORD13668,239,2023-10-30,985.21
ORD13669,989,2023-09-21,116.1
ORD13670,184,2025-06-11,959.01
ORD13671,275,2025-02-24,42.91
ORD13672,594,2024-02-10,472.71
ORD13673,535,2025-03-17,247.42
ORD13674,240,2025-03-30,335.25
